feature_id	GSE28829	GSE43292
8148966	54675.0	28436.0
8148968	54675.0	26349.0
8148973	54675.0	13165.0
8148978	54675.0	13632.0
8148982	54675.0	3751.0
8148985	54675.0	3900.0
8148992	54675.0	9365.0
8149065	54675.0	14884.0
8149067	54675.0	17862.0
8149069	54675.0	25779.0
8149071	54675.0	29385.0
8149084	54675.0	17126.0
8149086	54675.0	28490.0
8149097	54675.0	13576.0
8149104	54675.0	29972.0
8149109	54675.0	25387.0
8149116	54675.0	11147.0
8149122	54675.0	20033.5
8149126	54675.0	11147.0
8149132	54675.0	20033.5
8149137	54675.0	11147.0
8149142	54675.0	24542.0
8149146	54675.0	9104.0
8149148	54675.0	23797.0
8149151	54675.0	30706.5
8149153	54675.0	30878.5
8149157	54675.0	30878.5
8149161	54675.0	30938.5
8149165	54675.0	30384.5
8149167	54675.0	30384.5
8149169	54675.0	8637.5
8149172	54675.0	13964.5
8149180	54675.0	9086.0
8149192	54675.0	30160.5
8149195	54675.0	20757.5
8149200	54675.0	9440.5
8149204	54675.0	16746.0
8149208	54675.0	21356.0
8149210	54675.0	30938.5
8149214	54675.0	30706.5
8149216	54675.0	30592.0
8149218	54675.0	30055.0
8149220	54675.0	30055.0
8149222	54675.0	30055.0
8149224	54675.0	30055.0
8149226	54675.0	30055.0
8149228	54675.0	30543.0
8149230	54675.0	25772.5
8149235	54675.0	5645.5
8149239	54675.0	22105.5
8149241	54675.0	30708.5
8149243	54675.0	30580.0
8149245	54675.0	29832.5
8149248	54675.0	23279.0
8149250	54675.0	1101.0
8149256	54675.0	8773.0
8149258	54675.0	5570.0
8149262	54675.0	9612.0
8149264	54675.0	33126.0
8149269	54675.0	20917.0
8149271	54675.0	24699.0
8149273	54675.0	3292.0
8149275	54675.0	21790.0
8149277	54675.0	24050.0
8149279	54675.0	6197.0
8149281	54675.0	5544.0
8149283	54675.0	18018.0
8149289	54675.0	15322.0
8149296	54675.0	14220.0
8149307	54675.0	8355.0
8149315	54675.0	5671.0
8149318	54675.0	26790.0
8149320	54675.0	11527.0
8149322	54675.0	13945.0
8149324	54675.0	20835.0
8149330	54675.0	724.0
8149345	54675.0	13622.0
8149347	54675.0	23086.0
8149350	54675.0	18278.0
8149353	54675.0	21954.5
8149356	54675.0	30740.0
8149358	54675.0	20441.0
8149361	54675.0	12279.0
8149365	54675.0	17018.0
8149377	54675.0	21954.5
8149380	54675.0	31186.0
8149383	54675.0	14583.0
8149387	54675.0	19463.0
8149389	54675.0	13694.0
8149396	54675.0	25892.0
8149399	54675.0	30847.0
8149413	54675.0	32212.0
8149438	54675.0	17587.0
8149448	54675.0	1936.0
8149465	54675.0	18531.0
8149475	54675.0	28930.0
8149485	54675.0	8273.0
8149500	54675.0	26487.0
8149521	54675.0	19683.0
8149534	54675.0	1098.0
8149551	54675.0	3750.0
8149555	54675.0	1987.0
8149574	54675.0	21564.0
8149590	54675.0	14061.0
8149592	54675.0	5833.0
8149612	54675.0	24261.0
8149625	54675.0	27160.0
8149627	54675.0	18769.0
8149629	54675.0	4145.0
8149638	54675.0	1093.0
8149646	54675.0	12567.0
8149652	54675.0	24111.0
8149673	54675.0	194.0
8149685	54675.0	21274.0
8149699	54675.0	26775.0
8149705	54675.0	15889.0
8149707	54675.0	13516.0
8149718	54675.0	20669.0
8149720	54675.0	13913.0
8149725	54675.0	32120.0
8149733	54675.0	1624.0
8149749	54675.0	5718.0
8149762	54675.0	1651.0
8149774	54675.0	5422.0
8149793	54675.0	2467.0
8149809	54675.0	18064.0
8149811	54675.0	22445.0
8149820	54675.0	11909.0
8149823	54675.0	10331.0
8149825	54675.0	6576.0
8149833	54675.0	30093.0
8149835	54675.0	29281.0
8149847	54675.0	11502.0
8149849	54675.0	29306.0
8149857	54675.0	32234.0
8149865	54675.0	6447.0
8149877	54675.0	31201.0
8149885	54675.0	31973.0
8149898	54675.0	25127.0
8149907	54675.0	15298.0
8149918	54675.0	27650.0
8149927	54675.0	32139.0
8149942	54675.0	31022.0
8149953	54675.0	16436.0
8149955	54675.0	8196.0
8149966	54675.0	21346.0
8149979	54675.0	3453.0
8149986	54675.0	19322.0
8150002	54675.0	8596.0
8150014	54675.0	1600.0
8150032	54675.0	12716.0
8150034	54675.0	12896.0
8150036	54675.0	6142.0
8150076	54675.0	2948.0
8150087	54675.0	5696.0
8150089	54675.0	5615.0
8150099	54675.0	10475.0
8150101	54675.0	26247.0
8150103	54675.0	6211.0
8150112	54675.0	623.0
8150126	54675.0	32246.0
8150138	54675.0	12243.0
8150143	54675.0	32169.0
8150149	54675.0	32427.0
8150151	54675.0	24082.0
8150153	54675.0	9745.0
8150155	54675.0	13253.0
8150157	54675.0	21216.0
8150159	54675.0	21923.0
8150161	54675.0	17891.0
8150163	54675.0	31063.0
8150165	54675.0	29896.0
8150175	54675.0	28491.0
8150186	54675.0	3211.0
8150195	54675.0	12919.0
8150197	54675.0	33266.0
8150204	54675.0	11352.0
8150206	54675.0	4448.0
8150210	54675.0	17206.0
8150212	54675.0	10625.0
8150214	54675.0	10611.0
8150217	54675.0	30823.0
8150219	54675.0	28573.0
8150225	54675.0	2382.0
8150244	54675.0	16689.0
8150249	54675.0	10664.0
8150253	54675.0	20021.0
8150266	54675.0	26622.0
8150274	54675.0	21585.0
8150276	54675.0	22180.0
8150287	54675.0	29608.0
8150318	54675.0	32853.0
8150352	54675.0	5498.0
8150356	54675.0	26838.0
8150364	54675.0	1896.0
8150373	54675.0	15220.0
8150375	54675.0	23413.0
8150395	54675.0	17062.0
8150419	54675.0	25236.0
8150428	54675.0	32609.0
8150433	54675.0	19497.0
8150439	54675.0	31730.0
8150489	54675.0	22283.0
8150491	54675.0	17331.0
8150509	54675.0	1099.0
8150529	54675.0	16814.0
8150537	54675.0	33070.0
8150550	54675.0	4818.0
8150559	54675.0	27090.0
8150565	54675.0	3932.0
8150576	54675.0	23795.0
8150578	54675.0	19882.0
8150580	54675.0	27388.0
8150582	54675.0	20543.0
8150584	54675.0	15048.0
8150586	54675.0	21003.0
8150588	54675.0	17620.0
8150590	54675.0	19608.0
8150592	54675.0	4216.0
8150599	54675.0	5262.0
8150685	54675.0	14774.0
8150687	54675.0	22404.0
8150689	54675.0	25716.0
8150691	54675.0	14920.0
8150698	54675.0	7521.0
8150704	54675.0	19415.0
8150714	54675.0	31542.0
8150722	54675.0	843.0
8150751	54675.0	28105.0
8150757	54675.0	30059.0
8150785	54675.0	28679.0
8150797	54675.0	1778.0
8150818	54675.0	30914.0
8150830	54675.0	1261.0
8150842	54675.0	10339.0
8150844	54675.0	20006.0
8150846	54675.0	21326.0
8150860	54675.0	19726.0
8150862	54675.0	8675.0
8150864	54675.0	21072.0
8150866	54675.0	13438.0
8150868	54675.0	14715.0
8150870	54675.0	25141.0
8150872	54675.0	19300.0
8150877	54675.0	11908.0
8150879	54675.0	6829.0
8150881	54675.0	7263.0
8150889	54675.0	16896.0
8150901	54675.0	27207.0
8150906	54675.0	31943.0
8150908	54675.0	33022.0
8150918	54675.0	11751.0
8150920	54675.0	19614.0
8150928	54675.0	2133.0
8150960	54675.0	3026.0
8150962	54675.0	4245.0
8150974	54675.0	7631.0
8150976	54675.0	8128.0
8150978	54675.0	7873.0
8150988	54675.0	2175.0
8151030	54675.0	1747.0
8151032	54675.0	4095.0
8151042	54675.0	27178.0
8151052	54675.0	19453.0
8151054	54675.0	7377.0
8151056	54675.0	2286.0
8151066	54675.0	27254.0
8151074	54675.0	181.0
8151090	54675.0	23664.0
8151092	54675.0	8569.0
8151099	54675.0	26846.0
8151101	54675.0	33216.0
8151118	54675.0	19780.0
8151123	54675.0	13055.0
8151125	54675.0	5563.0
8151127	54675.0	16982.0
8151136	54675.0	27747.0
8151149	54675.0	13113.0
8151191	54675.0	3929.0
8151205	54675.0	18747.0
8151207	54675.0	7570.0
8151209	54675.0	28249.0
8151211	54675.0	5280.0
8151213	54675.0	23545.0
8151215	54675.0	17171.0
8151217	54675.0	26437.0
8151219	54675.0	18273.0
8151223	54675.0	29778.0
8151234	54675.0	28461.0
8151236	54675.0	21345.0
8151238	54675.0	23578.0
8151240	54675.0	10136.0
8151250	54675.0	22581.0
8151252	54675.0	17938.0
8151254	54675.0	14223.0
8151279	54675.0	11051.0
8151281	54675.0	8898.0
8151296	54675.0	10383.0
8151306	54675.0	8749.0
8151308	54675.0	26681.0
8151310	54675.0	18833.0
8151332	54675.0	5612.0
8151334	54675.0	26312.0
8151341	54675.0	14747.0
8151367	54675.0	17925.0
8151369	54675.0	33007.0
8151376	54675.0	28394.0
8151384	54675.0	29320.0
8151401	54675.0	10692.0
8151411	54675.0	6663.0
8151413	54675.0	22343.0
8151421	54675.0	15016.0
8151423	54675.0	31686.0
8151430	54675.0	21802.0
8151432	54675.0	15295.0
8151434	54675.0	12795.0
8151436	54675.0	26532.0
8151445	54675.0	21521.0
8151447	54675.0	1504.0
8151457	54675.0	20289.0
8151471	54675.0	22837.0
8151475	54675.0	4382.0
8151490	54675.0	24439.0
8151492	54675.0	18830.0
8151494	54675.0	26728.0
8151496	54675.0	32428.0
8151508	54675.0	28756.0
8151510	54675.0	30203.0
8151512	54675.0	894.0
8151525	54675.0	7838.0
8151532	54675.0	48.0
8151540	54675.0	5064.0
8151542	54675.0	11623.0
8151547	54675.0	26043.0
8151549	54675.0	24628.0
8151559	54675.0	21640.0
8151561	54675.0	32461.0
8151572	54675.0	30017.0
8151583	54675.0	11046.0
8151585	54675.0	17055.0
8151587	54675.0	25088.0
8151592	54675.0	5959.0
8151603	54675.0	15098.0
8151605	54675.0	17738.0
8151607	54675.0	15098.0
8151609	54675.0	22270.0
8151613	54675.0	17738.0
8151615	54675.0	12760.0
8151617	54675.0	17738.0
8151619	54675.0	14460.0
8151621	54675.0	17738.0
8151623	54675.0	15098.0
8151625	54675.0	17738.0
8151627	54675.0	14598.0
8151629	54675.0	22320.0
8151631	54675.0	13728.0
8151633	54675.0	5751.0
8151637	54675.0	12984.0
8151644	54675.0	27283.0
8151657	54675.0	25650.0
8151659	54675.0	22964.0
8151679	54675.0	17122.0
8151684	54675.0	30826.0
8151686	54675.0	31446.0
8151707	54675.0	25031.0
8151709	54675.0	28682.0
8151711	54675.0	16244.0
8151730	54675.0	20077.0
8151743	54675.0	10302.0
8151745	54675.0	20722.0
8151747	54675.0	30890.0
8151756	54675.0	31089.0
8151764	54675.0	8297.0
8151766	54675.0	8575.0
8151768	54675.0	31543.0
8151784	54675.0	8049.0
8151788	54675.0	28822.0
8151795	54675.0	27894.0
8151816	54675.0	32433.0
8151824	54675.0	27785.0
8151842	54675.0	32066.0
8151869	54675.0	21707.0
8151871	54675.0	3177.0
8151888	54675.0	9613.0
8151890	54675.0	244.0
8151898	54675.0	31726.0
8151906	54675.0	24878.0
8151909	54675.0	21656.0
8151917	54675.0	12191.0
8151927	54675.0	3877.0
8151929	54675.0	10693.0
8151931	54675.0	29319.0
8151935	54675.0	23242.0
8151942	54675.0	20226.0
8151952	54675.0	5234.0
8151967	54675.0	28495.0
8151987	54675.0	12315.0
8151989	54675.0	19639.0
8151991	54675.0	21026.0
8151993	54675.0	23226.0
8151999	54675.0	30959.0
8152031	54675.0	8694.0
8152041	54675.0	31048.0
8152053	54675.0	32391.0
8152062	54675.0	16322.0
8152079	54675.0	142.0
8152090	54675.0	23756.0
8152092	54675.0	29119.0
8152094	54675.0	19987.0
8152096	54675.0	14163.0
8152111	54675.0	28085.0
8152115	54675.0	23717.0
8152117	54675.0	15628.0
8152119	54675.0	31991.0
8152131	54675.0	26866.0
8152133	54675.0	7877.0
8152148	54675.0	28425.0
8152211	54675.0	9943.0
8152213	54675.0	7241.0
8152215	54675.0	1392.0
8152222	54675.0	11227.0
8152240	54675.0	22960.0
8152242	54675.0	9383.0
8152244	54675.0	21497.0
8152246	54675.0	24421.0
8152248	54675.0	14445.0
8152250	54675.0	21988.0
8152252	54675.0	25547.0
8152255	54675.0	29887.0
8152264	54675.0	5853.0
8152278	54675.0	17044.0
8152280	54675.0	7764.0
8152289	54675.0	9795.0
8152291	54675.0	30783.0
8152297	54675.0	31168.0
8152314	54675.0	30427.0
8152323	54675.0	30983.0
8152333	54675.0	26504.0
8152335	54675.0	32403.0
8152340	54675.0	9240.0
8152355	54675.0	25769.0
8152367	54675.0	9946.0
8152369	54675.0	25284.0
8152374	54675.0	10456.0
8152376	54675.0	17381.0
8152451	54675.0	21625.0
8152453	54675.0	5038.0
8152463	54675.0	19499.0
8152465	54675.0	30961.0
8152477	54675.0	26226.0
8152491	54675.0	32840.0
8152506	54675.0	29706.0
8152512	54675.0	30449.0
8152522	54675.0	13744.0
8152551	54675.0	23338.0
8152553	54675.0	19865.0
8152582	54675.0	24358.0
8152595	54675.0	11826.0
8152597	54675.0	17965.0
8152606	54675.0	2631.0
8152617	54675.0	7650.0
8152626	54675.0	15986.0
8152628	54675.0	4665.0
8152640	54675.0	25955.0
8152642	54675.0	10452.0
8152648	54675.0	3772.0
8152656	54675.0	31660.0
8152664	54675.0	18715.0
8152666	54675.0	17964.0
8152668	54675.0	31274.0
8152701	54675.0	28494.0
8152703	54675.0	32156.0
8152715	54675.0	31006.0
8152719	54675.0	28358.0
8152734	54675.0	14682.0
8152742	54675.0	13638.0
8152750	54675.0	4608.0
8152759	54675.0	24066.0
8152764	54675.0	179.0
8152782	54675.0	4606.0
8152812	54675.0	5181.0
8152815	54675.0	8478.0
8152819	54675.0	21816.0
8152821	54675.0	17929.0
8152828	54675.0	2228.0
8152845	54675.0	340.0
8152863	54675.0	384.0
8152865	54675.0	552.0
8152867	54675.0	160.0
8152900	54675.0	3972.0
8152902	54675.0	8371.0
8152922	54675.0	22977.0
8152924	54675.0	23953.0
8152938	54675.0	13199.0
8152946	54675.0	9596.0
8152962	54675.0	1899.0
8152976	54675.0	1477.0
8152988	54675.0	196.0
8153002	54675.0	3504.0
8153021	54675.0	1980.0
8153035	54675.0	26340.0
8153037	54675.0	28727.0
8153039	54675.0	29899.0
8153041	54675.0	16400.0
8153043	54675.0	3106.0
8153065	54675.0	26766.0
8153067	54675.0	17233.0
8153069	54675.0	14892.0
8153071	54675.0	12397.0
8153101	54675.0	13904.0
8153167	54675.0	24633.0
8153175	54675.0	4273.0
8153201	54675.0	25259.0
8153223	54675.0	32915.0
8153258	54675.0	13984.0
8153262	54675.0	3437.0
8153269	54675.0	28920.0
8153273	54675.0	14597.0
8153304	54675.0	26390.0
8153320	54675.0	25719.0
8153322	54675.0	22701.0
8153328	54675.0	15140.0
8153334	54675.0	7111.0
8153336	54675.0	7121.0
8153342	54675.0	13825.0
8153346	54675.0	29454.0
8153359	54675.0	11725.0
8153363	54675.0	8668.0
8153373	54675.0	18516.0
8153380	54675.0	12593.0
8153390	54675.0	23982.0
8153405	54675.0	13639.0
8153409	54675.0	17230.0
8153411	54675.0	9433.0
8153424	54675.0	9854.0
8153426	54675.0	13982.0
8153430	54675.0	18710.0
8153449	54675.0	22202.0
8153457	54675.0	14060.0
8153459	54675.0	24057.0
8153474	54675.0	12968.0
8153486	54675.0	19992.0
8153488	54675.0	16384.0
8153497	54675.0	23091.0
8153536	54675.0	21898.0
8153550	54675.0	27533.0
8153568	54675.0	14513.0
8153609	54675.0	4314.0
8153625	54675.0	7317.0
8153652	54675.0	9899.0
8153664	54675.0	14262.0
8153678	54675.0	15297.0
8153684	54675.0	5973.5
8153704	54675.0	18809.0
8153709	54675.0	7191.0
8153727	54675.0	11113.0
8153762	54675.0	7038.0
8153776	54675.0	16930.0
8153790	54675.0	11987.0
8153819	54675.0	6715.0
8153823	54675.0	31126.0
8153828	54675.0	14881.0
8153835	54675.0	8099.0
8153838	54675.0	20595.0
8153862	54675.0	9428.0
8153868	54675.0	15166.0
8153876	54675.0	18375.0
8153890	54675.0	29157.0
8153896	54675.0	31220.0
8153903	54675.0	14351.0
8153911	54675.0	7949.0
8153920	54675.0	31125.0
8153930	54675.0	28832.0
8153935	54675.0	28519.0
8153937	54675.0	13852.0
8153939	54675.0	5973.5
8153959	54675.0	214.0
8154012	54675.0	33119.0
8154034	54675.0	10425.0
8154043	54675.0	26910.0
8154047	54675.0	14559.0
8154057	54675.0	20869.0
8154059	54675.0	30232.0
8154100	54675.0	31406.0
8154124	54675.0	9001.0
8154128	54675.0	24695.0
8154130	54675.0	24251.0
8154132	54675.0	17450.0
8154135	54675.0	17806.0
8154151	54675.0	28028.0
8154153	54675.0	32311.0
8154163	54675.0	32929.0
8154176	54675.0	20048.0
8154178	54675.0	32140.0
8154207	54675.0	22459.0
8154209	54675.0	27366.0
8154211	54675.0	20788.0
8154213	54675.0	12607.0
8154215	54675.0	23233.0
8154217	54675.0	25333.0
8154219	54675.0	29556.0
8154221	54675.0	29283.0
8154223	54675.0	26071.0
8154225	54675.0	20754.0
8154227	54675.0	20844.0
8154229	54675.0	8208.0
8154233	54675.0	3555.0
8154245	54675.0	760.0
8154254	54675.0	3098.0
8154283	54675.0	9799.0
8154285	54675.0	14268.0
8154295	54675.0	27511.0
8154305	54675.0	2854.0
8154307	54675.0	25188.0
8154316	54675.0	11136.0
8154333	54675.0	4368.0
8154357	54675.0	5915.0
8154359	54675.0	19139.0
8154361	54675.0	14381.0
8154363	54675.0	22821.0
8154365	54675.0	29098.0
8154367	54675.0	33001.0
8154379	54675.0	14591.0
8154381	54675.0	32957.0
8154386	54675.0	25949.0
8154388	54675.0	22315.0
8154392	54675.0	13262.0
8154394	54675.0	31378.0
8154414	54675.0	18880.0
8154416	54675.0	29673.0
8154447	54675.0	14733.0
8154449	54675.0	26967.0
8154476	54675.0	18686.0
8154491	54675.0	31402.0
8154510	54675.0	18734.0
8154512	54675.0	31149.0
8154523	54675.0	32755.0
8154527	54675.0	14862.0
8154529	54675.0	18224.0
8154531	54675.0	5990.0
8154563	54675.0	23605.0
8154572	54675.0	25360.0
8154574	54675.0	5305.0
8154620	54675.0	1986.0
8154622	54675.0	12966.0
8154627	54675.0	25328.0
8154635	54675.0	21137.0
8154654	54675.0	5964.0
8154656	54675.0	23689.0
8154660	54675.0	15999.0
8154662	54675.0	31484.0
8154666	54675.0	23763.0
8154668	54675.0	30079.0
8154670	54675.0	30175.0
8154692	54675.0	4790.0
8154719	54675.0	14495.0
8154721	54675.0	4168.0
8154725	54675.0	8113.0
8154727	54675.0	17396.0
8154729	54675.0	26842.0
8154731	54675.0	12119.0
8154733	54675.0	8015.0
8154758	54675.0	14397.0
8154760	54675.0	17599.0
8154763	54675.0	14966.0
8154765	54675.0	14789.0
8154777	54675.0	24609.0
8154779	54675.0	12804.0
8154785	54675.0	13293.0
8154793	54675.0	22938.0
8154823	54675.0	9513.0
8154836	54675.0	2195.0
8154838	54675.0	5801.0
8154841	54675.0	5327.0
8154844	54675.0	14968.0
8154846	54675.0	20276.0
8154848	54675.0	19478.0
8154856	54675.0	4205.0
8154866	54675.0	14476.0
8154868	54675.0	2605.0
8154870	54675.0	7707.0
8154872	54675.0	8485.0
8154885	54675.0	2626.0
8154892	54675.0	20748.0
8154914	54675.0	16624.0
8154916	54675.0	25545.0
8154934	54675.0	32336.0
8154951	54675.0	506.0
8154953	54675.0	24124.0
8154962	54675.0	33167.0
8154973	54675.0	14461.0
8154979	54675.0	21767.0
8154981	54675.0	31694.0
8155024	54675.0	23586.0
8155026	54675.0	26190.0
8155048	54675.0	31814.0
8155062	54675.0	23916.0
8155073	54675.0	32932.0
8155081	54675.0	27775.0
8155083	54675.0	15393.0
8155096	54675.0	31950.0
8155110	54675.0	31553.0
8155121	54675.0	32503.0
8155148	54675.0	31451.0
8155167	54675.0	31737.0
8155169	54675.0	32589.0
8155192	54675.0	3085.0
8155200	54675.0	15944.0
8155203	54675.0	1326.0
8155212	54675.0	24140.0
8155214	54675.0	2070.0
8155234	54675.0	29957.0
8155246	54675.0	2713.0
8155248	54675.0	10111.0
8155250	54675.0	28614.0
8155265	54675.0	33116.0
8155268	54675.0	33184.0
8155284	54675.0	30647.0
8155301	54675.0	29113.0
8155312	54675.0	31535.0
8155323	54675.0	11153.0
8155325	54675.0	11162.0
8155327	54675.0	33002.0
8155332	54675.0	26017.0
8155336	54675.0	19341.0
8155338	54675.0	21629.5
8155340	54675.0	25286.0
8155345	54675.0	4727.0
8155349	54675.0	26084.0
8155354	54675.0	5260.0
8155359	54675.0	16979.0
8155369	54675.0	21629.5
8155371	54675.0	25312.0
8155376	54675.0	4783.0
8155383	54675.0	25147.0
8155388	54675.0	4498.0
8155393	54675.0	24950.5
8155397	54675.0	12536.5
8155414	54675.0	20927.5
8155418	54675.0	4069.0
8155422	54675.0	12201.0
8155440	54675.0	27626.5
8155442	54675.0	15419.0
8155451	54675.0	26986.5
8155453	54675.0	11086.5
8155455	54675.0	15262.0
8155458	54675.0	3213.0
8155460	54675.0	17447.0
8155487	54675.0	5553.0
8155490	54675.0	18919.0
8155493	54675.0	27447.0
8155497	54675.0	23617.0
8155501	54675.0	14705.0
8155503	54675.0	26820.0
8155508	54675.0	25575.0
8155510	54675.0	21341.0
8155514	54675.0	26431.0
8155516	54675.0	25185.0
8155519	54675.0	27447.0
8155521	54675.0	31096.0
8155525	54675.0	25732.5
8155528	54675.0	13474.0
8155530	54675.0	8939.0
8155537	54675.0	14086.0
8155540	54675.0	17523.5
8155547	54675.0	1607.0
8155550	54675.0	25868.0
8155554	54675.0	16327.0
8155563	54675.0	19807.0
8155567	54675.0	27447.0
8155569	54675.0	20317.0
8155572	54675.0	31170.0
8155574	54675.0	11902.0
8155591	54675.0	10280.0
8155596	54675.0	5271.0
8155598	54675.0	25826.5
8155600	54675.0	25826.5
8155602	54675.0	12232.0
8155627	54675.0	4466.5
8155630	54675.0	15155.5
8155634	54675.0	24283.0
8155636	54675.0	12149.0
8155661	54675.0	27931.0
8155665	54675.0	33239.0
8155673	54675.0	32249.0
8155696	54675.0	31712.0
8155699	54675.0	3910.0
8155707	54675.0	31663.0
8155734	54675.0	27673.0
8155747	54675.0	18311.0
8155754	54675.0	30425.0
8155770	54675.0	23969.0
8155794	54675.0	30424.0
8155802	54675.0	22520.0
8155824	54675.0	18526.0
8155847	54675.0	14628.0
8155849	54675.0	22041.0
8155864	54675.0	30513.0
8155877	54675.0	14258.0
8155881	54675.0	16672.0
8155883	54675.0	367.0
8155896	54675.0	9442.0
8155898	54675.0	31647.0
8155930	54675.0	1034.0
8155942	54675.0	15137.0
8155944	54675.0	23575.0
8155946	54675.0	31840.0
8156022	54675.0	17150.0
8156024	54675.0	24926.0
8156026	54675.0	22708.0
8156043	54675.0	1869.0
8156052	54675.0	10256.0
8156054	54675.0	16323.0
8156056	54675.0	27352.0
8156058	54675.0	14805.0
8156060	54675.0	84.0
8156082	54675.0	15978.0
8156084	54675.0	18014.0
8156086	54675.0	13956.0
8156088	54675.0	4679.0
8156090	54675.0	15743.0
8156098	54675.0	21204.0
8156103	54675.0	20028.0
8156110	54675.0	8136.0
8156112	54675.0	9533.0
8156116	54675.0	21427.0
8156126	54675.0	3092.0
8156132	54675.0	6624.0
8156134	54675.0	16367.0
8156160	54675.0	7358.0
8156164	54675.0	30660.0
8156167	54675.0	29584.0
8156192	54675.0	18688.0
8156194	54675.0	7310.0
8156196	54675.0	27725.0
8156199	54675.0	1073.0
8156228	54675.0	705.0
8156240	54675.0	4102.0
8156247	54675.0	3649.0
8156253	54675.0	26453.0
8156257	54675.0	24433.0
8156261	54675.0	17245.0
8156263	54675.0	31518.0
8156274	54675.0	26514.0
8156278	54675.0	32824.0
8156290	54675.0	1487.0
8156295	54675.0	7224.0
8156309	54675.0	15754.0
8156319	54675.0	12354.0
8156321	54675.0	304.0
8156337	54675.0	22462.0
8156339	54675.0	16442.0
8156341	54675.0	16567.0
8156354	54675.0	22103.0
8156356	54675.0	14511.0
8156358	54675.0	30447.0
8156360	54675.0	7099.0
8156371	54675.0	7440.0
8156373	54675.0	485.0
8156393	54675.0	7308.0
8156404	54675.0	7295.0
8156415	54675.0	22892.0
8156450	54675.0	18649.0
8156452	54675.0	2679.0
8156476	54675.0	27041.0
8156506	54675.0	30082.0
8156519	54675.0	26966.0
8156521	54675.0	28435.0
8156523	54675.0	27325.0
8156525	54675.0	9916.0
8156529	54675.0	8298.0
8156538	54675.0	4620.0
8156547	54675.0	9206.0
8156549	54675.0	31499.0
8156569	54675.0	30462.0
8156571	54675.0	31133.0
8156573	54675.0	31356.0
8156575	54675.0	24028.0
8156577	54675.0	17706.0
8156579	54675.0	11736.0
8156581	54675.0	29180.0
8156599	54675.0	7725.0
8156601	54675.0	27457.0
8156604	54675.0	29246.0
8156610	54675.0	32968.0
8156620	54675.0	21127.0
8156633	54675.0	23098.0
8156688	54675.0	28628.0
8156706	54675.0	33086.0
8156718	54675.0	5892.0
8156743	54675.0	21478.0
8156748	54675.0	20451.0
8156750	54675.0	28900.0
8156759	54675.0	25723.0
8156761	54675.0	1580.0
8156770	54675.0	2710.0
8156783	54675.0	3322.0
8156826	54675.0	29730.0
8156838	54675.0	16256.0
8156844	54675.0	21436.0
8156846	54675.0	21552.0
8156848	54675.0	4931.0
8156861	54675.0	28708.0
8156873	54675.0	16274.0
8156895	54675.0	7842.0
8156897	54675.0	7493.0
8156905	54675.0	32232.0
8156919	54675.0	7632.0
8156923	54675.0	21010.0
8156935	54675.0	29462.0
8156945	54675.0	32317.0
8156969	54675.0	24127.0
8156971	54675.0	28393.0
8156982	54675.0	12163.0
8157012	54675.0	7125.0
8157014	54675.0	21313.0
8157016	54675.0	13322.0
8157018	54675.0	12466.0
8157021	54675.0	29204.0
8157027	54675.0	30696.0
8157036	54675.0	16186.0
8157038	54675.0	26853.0
8157058	54675.0	3027.0
8157074	54675.0	28775.0
8157090	54675.0	28323.0
8157092	54675.0	16126.0
8157101	54675.0	11253.0
8157103	54675.0	25939.0
8157105	54675.0	19248.0
8157123	54675.0	10231.0
8157125	54675.0	12845.0
8157139	54675.0	14552.0
8157141	54675.0	26261.0
8157144	54675.0	14809.0
8157151	54675.0	20995.0
8157153	54675.0	32739.0
8157173	54675.0	31421.0
8157189	54675.0	25411.0
8157191	54675.0	21933.0
8157193	54675.0	32787.0
8157203	54675.0	4641.0
8157214	54675.0	4963.0
8157216	54675.0	1355.0
8157227	54675.0	10197.0
8157229	54675.0	15125.0
8157231	54675.0	25336.0
8157233	54675.0	32316.0
8157246	54675.0	30407.0
8157253	54675.0	1957.0
8157264	54675.0	854.0
8157270	54675.0	1115.0
8157281	54675.0	9501.0
8157283	54675.0	1117.0
8157300	54675.0	13504.0
8157308	54675.0	8979.0
8157324	54675.0	30197.0
8157362	54675.0	22077.0
8157381	54675.0	23117.0
8157383	54675.0	15020.0
8157444	54675.0	16781.0
8157446	54675.0	8269.0
8157450	54675.0	8444.0
8157454	54675.0	3506.0
8157463	54675.0	1083.0
8157477	54675.0	10108.0
8157485	54675.0	29737.0
8157487	54675.0	31424.0
8157516	54675.0	30797.0
8157520	54675.0	27358.0
8157522	54675.0	22271.0
8157524	54675.0	2331.0
8157534	54675.0	2824.0
8157580	54675.0	14941.0
8157582	54675.0	30659.0
8157605	54675.0	27058.0
8157608	54675.0	19427.0
8157610	54675.0	31820.0
8157632	54675.0	10581.0
8157638	54675.0	493.0
8157650	54675.0	350.0
8157668	54675.0	17327.0
8157671	54675.0	13850.0
8157674	54675.0	9940.0
8157677	54675.0	11731.0
8157679	54675.0	13370.0
8157681	54675.0	10000.0
8157684	54675.0	16312.0
8157686	54675.0	23758.0
8157688	54675.0	18990.0
8157691	54675.0	31538.0
8157696	54675.0	12032.0
8157698	54675.0	18132.0
8157700	54675.0	32098.0
8157727	54675.0	28503.0
8157729	54675.0	12534.0
8157731	54675.0	19090.0
8157751	54675.0	3945.0
8157761	54675.0	924.0
8157777	54675.0	16438.0
8157798	54675.0	21012.0
