feature_id	meta_logFC	meta_se	meta_z	meta_p	tau2	I2	k	fdr	n	pos	neg	sign_concordance
1559063_at							1		1	1	0	1
1559064_at							1		1	1	0	1
1559065_a_at							1		1	1	0	1
1559066_at							1		1	1	0	1
1559067_a_at							1		1	1	0	1
1559069_at							1		1	1	0	1
1559072_a_at							1		1	0	1	1
1559073_at							1		1	0	1	1
1559075_s_at							1		1	0	1	1
1559077_at							1		1	0	1	1
1559078_at							1		1	1	0	1
1559079_at							1		1	1	0	1
1559083_x_at							1		1	0	1	1
1559086_at							1		1	0	1	1
1559091_s_at							1		1	0	1	1
1559092_at							1		1	1	0	1
1559093_at							1		1	0	1	1
1559094_at							1		1	1	0	1
1559096_x_at							1		1	1	0	1
1559097_at							1		1	0	1	1
1559101_at							1		1	1	0	1
1559102_at							1		1	0	1	1
1559103_s_at							1		1	0	1	1
1559105_at							1		1	1	0	1
1559108_at							1		1	1	0	1
1559109_a_at							1		1	1	0	1
1559110_at							1		1	0	1	1
1559111_a_at							1		1	1	0	1
1559114_a_at							1		1	0	1	1
1559116_s_at							1		1	0	1	1
1559117_at							1		1	1	0	1
1559119_at							1		1	0	1	1
1559121_s_at							1		1	0	1	1
1559124_at							1		1	1	0	1
1559125_at							1		1	1	0	1
1559126_at							1		1	1	0	1
1559127_x_at							1		1	1	0	1
1559128_at							1		1	1	0	1
1559129_a_at							1		1	0	1	1
1559131_a_at							1		1	1	0	1
1559132_at							1		1	0	1	1
1559133_at							1		1	0	1	1
1559134_a_at							1		1	0	1	1
1559136_s_at							1		1	1	0	1
1559138_a_at							1		1	0	1	1
1559139_at							1		1	0	1	1
1559140_at							1		1	1	0	1
1559141_s_at							1		1	1	0	1
1559142_at							1		1	0	1	1
1559144_x_at							1		1	0	1	1
1559145_at							1		1	0	1	1
1559147_at							1		1	0	1	1
1559148_at							1		1	1	0	1
1559149_at							1		1	1	0	1
1559151_at							1		1	1	0	1
1559152_at							1		1	0	1	1
1559154_at							1		1	0	1	1
1559156_at							1		1	1	0	1
1559159_at							1		1	1	0	1
1559161_at							1		1	0	1	1
1559163_at							1		1	0	1	1
1559166_at							1		1	0	1	1
1559167_x_at							1		1	0	1	1
1559169_at							1		1	0	1	1
1559170_at							1		1	1	0	1
1559171_at							1		1	0	1	1
1559172_at							1		1	0	1	1
1559174_at							1		1	0	1	1
1559180_at							1		1	0	1	1
1559186_at							1		1	1	0	1
1559188_x_at							1		1	1	0	1
1559190_s_at							1		1	0	1	1
1559194_a_at							1		1	1	0	1
1559195_at							1		1	0	1	1
1559201_a_at							1		1	1	0	1
1559203_s_at							1		1	0	1	1
1559204_x_at							1		1	1	0	1
1559205_s_at							1		1	0	1	1
1559206_at							1		1	0	1	1
1559208_at							1		1	1	0	1
1559210_at							1		1	1	0	1
1559213_at							1		1	1	0	1
1559214_at							1		1	0	1	1
1559218_s_at							1		1	0	1	1
1559220_at							1		1	0	1	1
1559221_at							1		1	1	0	1
1559222_at							1		1	0	1	1
1559224_at							1		1	0	1	1
1559226_x_at							1		1	1	0	1
1559227_s_at							1		1	1	0	1
1559228_at							1		1	0	1	1
1559229_at							1		1	0	1	1
1559232_a_at							1		1	0	1	1
1559235_a_at							1		1	1	0	1
1559237_a_at							1		1	0	1	1
1559239_s_at							1		1	0	1	1
1559240_at							1		1	0	1	1
1559244_at							1		1	1	0	1
1559245_at							1		1	0	1	1
1559249_at							1		1	1	0	1
1559252_a_at							1		1	0	1	1
1559254_at							1		1	0	1	1
1559255_a_at							1		1	0	1	1
1559256_at							1		1	0	1	1
1559257_a_at							1		1	0	1	1
1559258_a_at							1		1	1	0	1
1559259_at							1		1	0	1	1
1559261_a_at							1		1	0	1	1
1559263_s_at							1		1	1	0	1
1559264_at							1		1	0	1	1
1559265_at							1		1	0	1	1
1559266_s_at							1		1	0	1	1
1559268_at							1		1	0	1	1
1559270_at							1		1	0	1	1
1559272_at							1		1	0	1	1
1559274_at							1		1	1	0	1
1559275_x_at							1		1	0	1	1
1559276_at							1		1	0	1	1
1559277_at							1		1	1	0	1
1559278_at							1		1	1	0	1
1559280_a_at							1		1	1	0	1
1559282_at							1		1	0	1	1
1559283_a_at							1		1	1	0	1
1559284_at							1		1	0	1	1
1559285_at							1		1	1	0	1
1559287_at							1		1	0	1	1
1559288_at							1		1	0	1	1
1559289_at							1		1	1	0	1
1559291_at							1		1	0	1	1
1559292_s_at							1		1	0	1	1
1559293_x_at							1		1	0	1	1
1559295_at							1		1	1	0	1
1559296_at							1		1	0	1	1
1559297_at							1		1	1	0	1
1559298_a_at							1		1	1	0	1
1559302_at							1		1	0	1	1
1559303_at							1		1	0	1	1
1559304_at							1		1	0	1	1
1559307_s_at							1		1	0	1	1
1559309_at							1		1	0	1	1
1559310_at							1		1	1	0	1
1559311_at							1		1	0	1	1
1559313_at							1		1	0	1	1
1559315_s_at							1		1	1	0	1
1559316_at							1		1	1	0	1
1559321_at							1		1	1	0	1
1559322_at							1		1	0	1	1
1559324_at							1		1	0	1	1
1559326_at							1		1	0	1	1
1559331_x_at							1		1	0	1	1
1559332_at							1		1	0	1	1
1559333_at							1		1	0	1	1
1559336_at							1		1	1	0	1
1559340_at							1		1	0	1	1
1559341_at							1		1	0	1	1
1559342_a_at							1		1	0	1	1
1559343_at							1		1	0	1	1
1559344_at							1		1	0	1	1
1559347_at							1		1	1	0	1
1559348_a_at							1		1	0	1	1
1559350_at							1		1	0	1	1
1559351_at							1		1	1	0	1
1559352_a_at							1		1	1	0	1
1559353_at							1		1	1	0	1
1559354_a_at							1		1	1	0	1
1559355_at							1		1	1	0	1
1559360_at							1		1	0	1	1
1559361_at							1		1	0	1	1
1559362_at							1		1	1	0	1
1559363_at							1		1	0	1	1
1559369_at							1		1	1	0	1
1559370_at							1		1	1	0	1
1559372_at							1		1	0	1	1
1559374_at							1		1	1	0	1
1559375_s_at							1		1	1	0	1
1559376_at							1		1	0	1	1
1559377_at							1		1	0	1	1
1559382_at							1		1	0	1	1
1559384_at							1		1	1	0	1
1559388_a_at							1		1	0	1	1
1559390_a_at							1		1	0	1	1
1559391_s_at							1		1	1	0	1
1559392_s_at							1		1	0	1	1
1559393_at							1		1	0	1	1
1559394_a_at							1		1	0	1	1
1559397_s_at							1		1	0	1	1
1559399_s_at							1		1	1	0	1
1559400_s_at							1		1	1	0	1
1559401_a_at							1		1	1	0	1
1559402_a_at							1		1	0	1	1
1559403_at							1		1	0	1	1
1559404_a_at							1		1	1	0	1
1559405_a_at							1		1	0	1	1
1559406_at							1		1	1	0	1
1559409_a_at							1		1	0	1	1
1559410_at							1		1	1	0	1
1559412_at							1		1	0	1	1
1559413_at							1		1	1	0	1
1559419_at							1		1	0	1	1
1559420_x_at							1		1	0	1	1
1559421_at							1		1	1	0	1
1559425_at							1		1	1	0	1
1559426_at							1		1	0	1	1
1559427_at							1		1	1	0	1
1559429_a_at							1		1	0	1	1
1559432_at							1		1	0	1	1
1559433_at							1		1	1	0	1
1559434_at							1		1	1	0	1
1559436_x_at							1		1	1	0	1
1559437_at							1		1	1	0	1
1559438_at							1		1	0	1	1
1559439_s_at							1		1	0	1	1
1559441_s_at							1		1	1	0	1
1559443_s_at							1		1	1	0	1
1559444_at							1		1	1	0	1
1559449_a_at							1		1	0	1	1
1559450_at							1		1	1	0	1
1559452_a_at							1		1	1	0	1
1559455_at							1		1	1	0	1
1559458_at							1		1	0	1	1
1559459_at							1		1	1	0	1
1559461_at							1		1	0	1	1
1559462_at							1		1	0	1	1
1559467_at							1		1	0	1	1
1559469_s_at							1		1	0	1	1
1559470_at							1		1	1	0	1
1559471_s_at							1		1	1	0	1
1559474_at							1		1	0	1	1
1559477_s_at							1		1	0	1	1
1559478_at							1		1	1	0	1
1559479_at							1		1	1	0	1
1559481_at							1		1	0	1	1
1559483_at							1		1	0	1	1
1559485_at							1		1	1	0	1
1559488_at							1		1	0	1	1
1559489_a_at							1		1	1	0	1
1559490_at							1		1	0	1	1
1559491_at							1		1	1	0	1
1559492_at							1		1	0	1	1
1559494_at							1		1	1	0	1
1559495_at							1		1	1	0	1
1559496_at							1		1	1	0	1
1559497_at							1		1	1	0	1
1559500_at							1		1	1	0	1
1559501_at							1		1	0	1	1
1559502_s_at							1		1	1	0	1
1559503_a_at							1		1	1	0	1
1559504_at							1		1	0	1	1
1559506_x_at							1		1	0	1	1
1559507_at							1		1	0	1	1
1559508_at							1		1	0	1	1
1559509_at							1		1	0	1	1
1559510_at							1		1	0	1	1
1559513_a_at							1		1	0	1	1
1559514_at							1		1	0	1	1
1559515_at							1		1	1	0	1
1559517_a_at							1		1	0	1	1
1559518_at							1		1	0	1	1
1559520_at							1		1	1	0	1
1559521_at							1		1	1	0	1
1559522_at							1		1	1	0	1
1559523_at							1		1	1	0	1
1559524_at							1		1	0	1	1
1559526_at							1		1	0	1	1
1559528_at							1		1	0	1	1
1559529_at							1		1	0	1	1
1559530_at							1		1	1	0	1
1559532_at							1		1	1	0	1
1559533_at							1		1	0	1	1
1559534_at							1		1	0	1	1
1559535_s_at							1		1	0	1	1
1559537_at							1		1	1	0	1
1559538_at							1		1	0	1	1
1559540_at							1		1	0	1	1
1559542_a_at							1		1	1	0	1
1559543_at							1		1	0	1	1
1559544_s_at							1		1	1	0	1
1559545_at							1		1	1	0	1
1559546_s_at							1		1	0	1	1
1559548_at							1		1	0	1	1
1559550_s_at							1		1	0	1	1
1559551_at							1		1	1	0	1
1559559_at							1		1	0	1	1
1559561_at							1		1	0	1	1
1559563_at							1		1	0	1	1
1559565_x_at							1		1	0	1	1
1559566_at							1		1	1	0	1
1559567_at							1		1	0	1	1
1559568_at							1		1	1	0	1
1559571_a_at							1		1	1	0	1
1559573_at							1		1	1	0	1
1559575_a_at							1		1	0	1	1
1559576_at							1		1	0	1	1
1559577_at							1		1	1	0	1
1559578_at							1		1	1	0	1
1559579_at							1		1	1	0	1
1559580_at							1		1	1	0	1
1559582_at							1		1	1	0	1
1559583_at							1		1	1	0	1
1559584_a_at							1		1	1	0	1
1559585_at							1		1	1	0	1
1559586_at							1		1	1	0	1
1559587_at							1		1	1	0	1
1559589_a_at							1		1	1	0	1
1559590_at							1		1	1	0	1
1559591_s_at							1		1	1	0	1
1559593_a_at							1		1	1	0	1
1559595_at							1		1	0	1	1
1559597_at							1		1	0	1	1
1559598_at							1		1	0	1	1
1559600_at							1		1	0	1	1
1559601_at							1		1	0	1	1
1559603_at							1		1	0	1	1
1559605_a_at							1		1	0	1	1
1559606_at							1		1	1	0	1
1559607_s_at							1		1	1	0	1
1559611_at							1		1	0	1	1
1559612_at							1		1	0	1	1
1559614_at							1		1	0	1	1
1559616_x_at							1		1	1	0	1
1559617_at							1		1	0	1	1
1559618_at							1		1	1	0	1
1559620_at							1		1	1	0	1
1559621_at							1		1	1	0	1
1559622_at							1		1	1	0	1
1559623_at							1		1	1	0	1
1559624_at							1		1	1	0	1
1559627_at							1		1	1	0	1
1559629_at							1		1	1	0	1
1559630_at							1		1	1	0	1
1559631_at							1		1	1	0	1
1559633_a_at							1		1	0	1	1
1559634_at							1		1	1	0	1
1559635_at							1		1	0	1	1
1559638_at							1		1	0	1	1
1559640_at							1		1	0	1	1
1559641_at							1		1	1	0	1
1559642_a_at							1		1	1	0	1
1559645_at							1		1	1	0	1
1559646_a_at							1		1	0	1	1
1559648_at							1		1	0	1	1
1559650_at							1		1	0	1	1
1559651_at							1		1	1	0	1
1559652_at							1		1	0	1	1
1559653_at							1		1	0	1	1
1559654_s_at							1		1	0	1	1
1559655_at							1		1	1	0	1
1559656_a_at							1		1	1	0	1
1559658_at							1		1	0	1	1
1559661_at							1		1	0	1	1
1559663_at							1		1	1	0	1
1559664_at							1		1	0	1	1
1559665_at							1		1	1	0	1
1559667_at							1		1	1	0	1
1559668_s_at							1		1	0	1	1
1559670_at							1		1	1	0	1
1559672_a_at							1		1	1	0	1
1559674_at							1		1	0	1	1
1559675_at							1		1	1	0	1
1559676_a_at							1		1	1	0	1
1559678_s_at							1		1	1	0	1
1559679_a_at							1		1	0	1	1
1559680_at							1		1	1	0	1
1559681_a_at							1		1	0	1	1
1559682_at							1		1	1	0	1
1559683_at							1		1	0	1	1
1559685_at							1		1	0	1	1
1559686_a_at							1		1	0	1	1
1559687_at							1		1	0	1	1
1559688_at							1		1	0	1	1
1559689_a_at							1		1	1	0	1
1559691_at							1		1	0	1	1
1559692_at							1		1	0	1	1
1559695_a_at							1		1	0	1	1
1559696_at							1		1	0	1	1
1559697_a_at							1		1	1	0	1
1559699_at							1		1	1	0	1
1559701_s_at							1		1	1	0	1
1559702_at							1		1	0	1	1
1559705_s_at							1		1	0	1	1
1559706_at							1		1	0	1	1
1559707_at							1		1	1	0	1
1559709_at							1		1	1	0	1
1559711_at							1		1	0	1	1
1559712_at							1		1	0	1	1
1559713_at							1		1	0	1	1
1559714_at							1		1	1	0	1
1559715_at							1		1	1	0	1
1559716_at							1		1	0	1	1
1559722_at							1		1	0	1	1
1559723_s_at							1		1	0	1	1
1559724_at							1		1	0	1	1
1559725_at							1		1	1	0	1
1559728_at							1		1	0	1	1
1559731_x_at							1		1	0	1	1
1559732_at							1		1	0	1	1
1559735_at							1		1	1	0	1
1559737_at							1		1	0	1	1
1559739_at							1		1	0	1	1
1559745_at							1		1	1	0	1
1559746_a_at							1		1	0	1	1
1559747_at							1		1	1	0	1
1559748_at							1		1	0	1	1
1559753_at							1		1	0	1	1
1559754_at							1		1	1	0	1
1559755_at							1		1	1	0	1
1559756_at							1		1	0	1	1
1559759_at							1		1	1	0	1
1559760_at							1		1	1	0	1
1559762_at							1		1	1	0	1
1559763_at							1		1	1	0	1
1559765_a_at							1		1	1	0	1
1559766_at							1		1	0	1	1
1559770_at							1		1	1	0	1
1559771_at							1		1	0	1	1
1559776_at							1		1	1	0	1
1559777_at							1		1	1	0	1
1559780_at							1		1	0	1	1
1559785_at							1		1	0	1	1
1559787_at							1		1	1	0	1
1559788_at							1		1	1	0	1
1559789_a_at							1		1	0	1	1
1559790_at							1		1	1	0	1
1559792_at							1		1	0	1	1
1559795_at							1		1	0	1	1
1559796_at							1		1	1	0	1
1559800_a_at							1		1	0	1	1
1559804_at							1		1	1	0	1
1559806_at							1		1	0	1	1
1559807_at							1		1	1	0	1
1559808_at							1		1	1	0	1
1559810_at							1		1	0	1	1
1559812_at							1		1	0	1	1
1559813_at							1		1	0	1	1
1559814_at							1		1	0	1	1
1559817_at							1		1	0	1	1
1559820_at							1		1	1	0	1
1559821_at							1		1	1	0	1
1559822_s_at							1		1	1	0	1
1559826_a_at							1		1	1	0	1
1559827_at							1		1	1	0	1
1559828_at							1		1	0	1	1
1559833_at							1		1	0	1	1
1559835_at							1		1	0	1	1
1559837_at							1		1	1	0	1
1559839_at							1		1	0	1	1
1559840_s_at							1		1	0	1	1
1559842_at							1		1	1	0	1
1559843_s_at							1		1	1	0	1
1559848_at							1		1	1	0	1
1559849_at							1		1	1	0	1
1559856_s_at							1		1	1	0	1
1559861_at							1		1	1	0	1
1559862_at							1		1	0	1	1
1559863_a_at							1		1	0	1	1
1559864_at							1		1	0	1	1
1559865_at							1		1	0	1	1
1559867_at							1		1	0	1	1
1559870_at							1		1	0	1	1
1559871_s_at							1		1	1	0	1
1559876_at							1		1	0	1	1
1559877_at							1		1	1	0	1
1559879_a_at							1		1	0	1	1
1559880_at							1		1	1	0	1
1559881_s_at							1		1	0	1	1
1559882_at							1		1	1	0	1
1559883_s_at							1		1	0	1	1
1559884_at							1		1	0	1	1
1559889_at							1		1	0	1	1
1559890_a_at							1		1	1	0	1
1559891_at							1		1	0	1	1
1559893_at							1		1	0	1	1
1559895_x_at							1		1	1	0	1
1559901_s_at							1		1	0	1	1
1559902_at							1		1	0	1	1
1559909_a_at							1		1	1	0	1
1559910_at							1		1	0	1	1
1559911_at							1		1	0	1	1
1559914_at							1		1	1	0	1
1559915_at							1		1	1	0	1
1559916_a_at							1		1	1	0	1
1559917_a_at							1		1	0	1	1
1559920_a_at							1		1	0	1	1
1559921_at							1		1	1	0	1
1559922_at							1		1	0	1	1
1559923_at							1		1	0	1	1
1559924_at							1		1	0	1	1
1559925_s_at							1		1	0	1	1
1559926_at							1		1	1	0	1
1559927_a_at							1		1	0	1	1
1559928_at							1		1	1	0	1
1559929_at							1		1	1	0	1
1559930_at							1		1	0	1	1
1559932_at							1		1	0	1	1
1559936_at							1		1	0	1	1
1559939_at							1		1	0	1	1
1559940_s_at							1		1	0	1	1
1559942_at							1		1	1	0	1
1559945_at							1		1	0	1	1
1559946_s_at							1		1	0	1	1
1559948_at							1		1	0	1	1
1559949_at							1		1	1	0	1
1559950_at							1		1	1	0	1
1559952_x_at							1		1	0	1	1
1559953_at							1		1	1	0	1
1559954_s_at							1		1	0	1	1
1559956_at							1		1	1	0	1
1559957_a_at							1		1	0	1	1
1559960_x_at							1		1	0	1	1
1559964_at							1		1	0	1	1
1559965_at							1		1	0	1	1
1559966_a_at							1		1	1	0	1
1559970_at							1		1	1	0	1
1559971_at							1		1	0	1	1
1559975_at							1		1	1	0	1
1559976_at							1		1	1	0	1
1559977_a_at							1		1	0	1	1
1559979_at							1		1	1	0	1
1559980_at							1		1	1	0	1
1559982_s_at							1		1	1	0	1
1559986_at							1		1	1	0	1
1559987_at							1		1	1	0	1
1559988_at							1		1	0	1	1
1559989_at							1		1	0	1	1
1559990_at							1		1	0	1	1
1559991_s_at							1		1	0	1	1
1559992_a_at							1		1	1	0	1
1559993_at							1		1	0	1	1
1559995_at							1		1	1	0	1
1559996_s_at							1		1	0	1	1
1559997_x_at							1		1	0	1	1
1560001_at							1		1	1	0	1
1560002_at							1		1	0	1	1
1560006_a_at							1		1	1	0	1
1560007_at							1		1	0	1	1
1560010_a_at							1		1	0	1	1
1560011_at							1		1	1	0	1
1560012_at							1		1	0	1	1
1560013_at							1		1	0	1	1
1560014_s_at							1		1	0	1	1
1560017_at							1		1	1	0	1
1560018_at							1		1	1	0	1
1560019_at							1		1	1	0	1
1560020_at							1		1	0	1	1
1560021_at							1		1	0	1	1
1560023_x_at							1		1	0	1	1
1560024_at							1		1	1	0	1
1560025_at							1		1	0	1	1
1560026_at							1		1	1	0	1
1560028_at							1		1	0	1	1
1560029_a_at							1		1	0	1	1
1560030_at							1		1	1	0	1
1560031_at							1		1	1	0	1
1560033_at							1		1	1	0	1
1560034_a_at							1		1	1	0	1
1560035_at							1		1	0	1	1
1560038_at							1		1	0	1	1
1560042_at							1		1	1	0	1
1560043_at							1		1	1	0	1
1560047_s_at							1		1	0	1	1
1560048_at							1		1	0	1	1
1560049_at							1		1	1	0	1
1560051_at							1		1	1	0	1
1560058_at							1		1	0	1	1
1560059_at							1		1	0	1	1
1560060_s_at							1		1	0	1	1
1560062_at							1		1	0	1	1
1560063_a_at							1		1	1	0	1
1560065_at							1		1	1	0	1
1560066_at							1		1	1	0	1
1560068_a_at							1		1	1	0	1
1560069_at							1		1	0	1	1
1560070_at							1		1	0	1	1
1560071_a_at							1		1	1	0	1
1560074_at							1		1	0	1	1
1560075_at							1		1	1	0	1
1560078_at							1		1	1	0	1
1560080_at							1		1	0	1	1
1560081_at							1		1	0	1	1
1560082_at							1		1	0	1	1
1560086_at							1		1	0	1	1
1560087_a_at							1		1	0	1	1
1560089_at							1		1	0	1	1
1560091_a_at							1		1	0	1	1
1560094_at							1		1	0	1	1
1560095_s_at							1		1	1	0	1
1560097_at							1		1	1	0	1
1560098_at							1		1	1	0	1
1560099_at							1		1	1	0	1
1560100_at							1		1	1	0	1
1560101_at							1		1	0	1	1
1560102_at							1		1	1	0	1
1560104_at							1		1	1	0	1
1560105_at							1		1	1	0	1
1560107_at							1		1	0	1	1
1560108_at							1		1	0	1	1
1560109_s_at							1		1	0	1	1
1560111_at							1		1	0	1	1
1560112_at							1		1	0	1	1
1560115_a_at							1		1	0	1	1
1560116_a_at							1		1	0	1	1
1560117_at							1		1	1	0	1
1560118_at							1		1	0	1	1
1560119_at							1		1	0	1	1
1560128_x_at							1		1	1	0	1
1560129_at							1		1	0	1	1
1560130_at							1		1	1	0	1
1560131_at							1		1	1	0	1
1560132_a_at							1		1	1	0	1
1560133_at							1		1	0	1	1
1560135_at							1		1	1	0	1
1560136_at							1		1	0	1	1
1560137_at							1		1	1	0	1
1560138_at							1		1	0	1	1
1560141_at							1		1	0	1	1
1560142_at							1		1	0	1	1
1560144_at							1		1	1	0	1
1560145_at							1		1	0	1	1
1560147_at							1		1	1	0	1
1560148_at							1		1	0	1	1
1560149_at							1		1	0	1	1
1560151_x_at							1		1	0	1	1
1560153_at							1		1	0	1	1
1560154_a_at							1		1	0	1	1
1560156_at							1		1	1	0	1
1560161_at							1		1	1	0	1
1560162_at							1		1	1	0	1
1560163_at							1		1	1	0	1
1560164_at							1		1	1	0	1
1560168_at							1		1	1	0	1
1560169_at							1		1	1	0	1
1560171_at							1		1	1	0	1
1560172_at							1		1	0	1	1
1560174_at							1		1	1	0	1
1560175_at							1		1	1	0	1
1560176_s_at							1		1	0	1	1
1560177_at							1		1	1	0	1
1560178_at							1		1	1	0	1
1560180_at							1		1	0	1	1
1560181_at							1		1	0	1	1
1560182_at							1		1	0	1	1
1560184_at							1		1	0	1	1
1560185_at							1		1	0	1	1
1560187_at							1		1	1	0	1
1560189_at							1		1	0	1	1
1560197_at							1		1	1	0	1
1560198_at							1		1	0	1	1
1560199_x_at							1		1	0	1	1
1560201_at							1		1	1	0	1
1560202_at							1		1	1	0	1
1560204_at							1		1	1	0	1
1560207_at							1		1	0	1	1
1560208_at							1		1	0	1	1
1560209_at							1		1	1	0	1
1560212_a_at							1		1	0	1	1
1560213_at							1		1	1	0	1
1560214_at							1		1	1	0	1
1560219_at							1		1	0	1	1
1560220_a_at							1		1	0	1	1
1560222_at							1		1	0	1	1
1560224_at							1		1	0	1	1
1560225_at							1		1	1	0	1
1560226_at							1		1	1	0	1
1560227_at							1		1	0	1	1
1560228_at							1		1	1	0	1
1560230_at							1		1	0	1	1
1560237_at							1		1	1	0	1
1560238_at							1		1	0	1	1
1560240_at							1		1	0	1	1
1560241_at							1		1	0	1	1
1560246_at							1		1	1	0	1
1560250_s_at							1		1	1	0	1
1560251_at							1		1	1	0	1
1560253_at							1		1	0	1	1
1560255_at							1		1	0	1	1
1560257_at							1		1	0	1	1
1560258_a_at							1		1	1	0	1
1560259_at							1		1	1	0	1
1560260_at							1		1	1	0	1
1560262_at							1		1	0	1	1
1560263_at							1		1	0	1	1
1560264_at							1		1	0	1	1
1560265_at							1		1	1	0	1
1560271_at							1		1	0	1	1
1560274_at							1		1	1	0	1
1560275_at							1		1	0	1	1
1560276_at							1		1	0	1	1
1560277_a_at							1		1	1	0	1
1560278_at							1		1	1	0	1
1560279_a_at							1		1	0	1	1
1560281_a_at							1		1	1	0	1
1560282_at							1		1	1	0	1
1560284_at							1		1	0	1	1
1560285_at							1		1	1	0	1
1560286_s_at							1		1	0	1	1
1560288_at							1		1	1	0	1
1560290_at							1		1	1	0	1
1560291_at							1		1	0	1	1
1560292_a_at							1		1	0	1	1
1560295_at							1		1	0	1	1
1560296_at							1		1	0	1	1
1560297_at							1		1	1	0	1
1560298_at							1		1	0	1	1
1560300_a_at							1		1	0	1	1
1560303_at							1		1	0	1	1
1560305_x_at							1		1	0	1	1
1560306_at							1		1	1	0	1
1560309_s_at							1		1	1	0	1
1560315_at							1		1	1	0	1
1560316_s_at							1		1	0	1	1
1560317_s_at							1		1	0	1	1
1560318_at							1		1	1	0	1
1560320_a_at							1		1	1	0	1
1560322_at							1		1	1	0	1
1560325_at							1		1	0	1	1
1560327_at							1		1	0	1	1
1560328_s_at							1		1	1	0	1
1560330_at							1		1	1	0	1
1560332_at							1		1	1	0	1
1560334_at							1		1	1	0	1
1560337_at							1		1	0	1	1
1560339_s_at							1		1	0	1	1
1560340_s_at							1		1	1	0	1
1560342_at							1		1	1	0	1
1560346_at							1		1	1	0	1
1560347_at							1		1	0	1	1
1560348_at							1		1	0	1	1
1560349_at							1		1	0	1	1
1560352_at							1		1	0	1	1
1560353_at							1		1	0	1	1
1560354_at							1		1	0	1	1
1560358_at							1		1	0	1	1
1560359_at							1		1	0	1	1
1560369_at							1		1	1	0	1
1560370_x_at							1		1	1	0	1
1560371_at							1		1	1	0	1
1560372_at							1		1	0	1	1
